"event_code", "event_name"
101999, "Power Platform & Microsoft Lists & M365 integration"
101998, "淡江大學外語學院教師評審委員會111學年度第5次會議(陳閱)"
101997, "淡江大學外語學院教師評審委員會111學年度第5次會議"
101996, "111年10月大學校院校務資料庫資料表冊填報及院系所資料蒐集說明會"
101995, "111學年度第4次教師評審委員會會議"
101994, "淡江大學111學年度電機工程學系碩(專)、博士班新生座談會"
101993, "文學院111學年度教師評審委員會第6次會議 (陳閱)"
101992, "文學院111學年度教師評審委員會第6次會議"
101991, "111學年度第1學期第1次募款委員會"
101990, "淡江大學管科系111學年度大一新生開學典禮系務講習"
101989, "111學年度新聘教師座談會"
101988, "淡江大學英文學教師評審委員會111學年度第11次會議"
101987, "慶祝創校72週年校慶工作籌備會議"
101986, "淡江大學111學年度境外新生入學歡迎會"
101985, "淡江大學111學年度商管學院管理科學學系系教師評審委員會第8次會議簽到單"
101984, "淡江大學111學年度商管學院管理科學學系系教師評審委員會第8次會議陳閱單"
101983, "淡江大學111學年度第1學期商管學院企業管理學系第1次 課程委員會"
101982, "王紹新捐款管理委員會111年度第 2 次會議"
101981, "學生學習社群行動方案說明會"
101980, "淡江大學111學年度第1學期商管學院財務金融學系第1次系務會議"
101979, "淡江大學111學年度第1學期商管學院企業管理學系第1次 系務會議"
101978, "淡江大學學習與發展學門課程委員會111學年度第1次會議"
101975, "iClass學習平台-成績管理與規劃(第二梯)"
101974, "iClass學習平台-成績管理與規劃(第一梯)"
101973, "淡江大學111學年度商管學院企業管理學系教師評審委員會第3次會議紀錄陳閱單"
101972, "淡江大學111學年度商管學院企業管理學系教師評審委員會第3次會議"
101971, "淡江大學管理學院企業管理學系獎學金審查委員會         111學年度第1次會議"
101970, "新北市立林口高中教師參訪活動"
101969, "電機系111學年度第1學期第1次系學術審議委員會會議"
101968, "淡江大學工學院電機工程學系111年度教師評審委員會第8次會議紀錄簽到單"
101967, "淡江大學工學院電機工程學系111學年度第8次評審會議"
101594, "111學年第1次管科系系務會議"
101593, "111學年第1次管科系課程會議"
101592, "111學年第1次管科系招生會議"
101591, "淡江大學環境保護及安全衛生委員會111學年度第1次會議議程"
101590, "淡江大學覺生紀念圖書館111學年度第1次館務會議"
101589, "「111學年度修讀外國語文學門課程、畢業門檻替代課程說明會」"
101588, "淡江大學111學年度文學院資訊與圖書館學系教師評審委員會第7次會議(陳閱)"
101587, "淡江大學111學年度文學院資訊與圖書館學系教師評審委員會第7次會議"
101586, "淡江大學商管學院「資訊管理學系」系務會議111學年度第1次會議"
101585, "日文系新生暨家長座談會系務時間"
101584, "日文系111學年度第1學期第2次系招生委員會議"
101583, "日本語文學系111學年度第1學期第1次課程委員(線上)會議"
101582, "資訊處行政主管會議"
101581, "MS Teams 操作與 iClass 學習平台導入工作坊"
101580, "淡江大學國際事務學院全球政治經濟學系111學年度第1學期第1次系務會議"
101579, "淡江大學教育館大樓逃生演練狀況想定啟動協調會"
101578, "淡江大學境外生獎學金審查委員會111學年度第1學期第1次會議"
101577, "淡江大學商管學院獎學金審查委員會111學年度第1次會議"
101576, "淡江大學資訊管理學系111學年度第1次募款會議"
101575, "淡江大學理學院尖端材料科學學程111學年度招生委員會第1次會議"
101574, "「111學年度新生暨家長座談會」案，請核示。"
101573, "淡江大學化學學系招生會議"
101572, "111學年度第1學期EMBA「研究方法」教學委員會會議"
101571, "淡江大學商管學院風險管理與保險學系111學年度第1次系務會議"
101570, "淡江大學商管學院風險管理與保險學系課程委員會111學年度第1次會議"
101569, "淡江大學商管學院風險管理與保險學系招生委員會112學年度第1次會議"
101568, "外國語文學院主管會議111學年度第1學期第1次會議"
101567, "淡江大學體育事務處體育教學與活動組兼任教師座談會111學年度第1次會議"
101566, "文學院資傳系111學年度第3次系招生委員會"
101565, "淡江大學商管學院公共行政學系獎學金審查委員會111學年度第2次會議"
