"event_code", "event_name"
109193, "【TOEFL「聽力閱讀」應試技巧講座】"
109192, "淡江大學化學學系112學年度第2學期第1次TQM會議"
109191, "113至114學年度教職員工團體保險評選會議"
109190, "淡江大學教育科技學系教師教學經驗座談應用科技輔助教學經驗分享"
109189, "淡江大學113年度第三週期大學校院校務評鑑自我評鑑實地訪評前置作業說明會"
109188, "淡江大學圖書館校史組112學年度第6次TQM小組會議"
109187, "113年度智慧機械產學推動計畫- 產業人才扎根分項計畫會議(4/18)"
109186, "113年度智慧機械產學推動計畫- 產業人才扎根分項計畫會議(4/18)"
109185, "戰略所調查局參訪活動"
109184, "112學年度「淡江大學教師專業成長社群」 俄語教學之A I 翻譯應用與譯後編輯探討社群 活動簽到表(第4次)主講人：羅旭東 （法籍） 講題：整合大學法語翻譯課程中資訊通訊技術"
109183, "112-2「社會議題探索暨實踐課程」：專題5古道踏查活動(一)"
109182, "淡江大學理學院TQM暨個資管理制度會議112學年度第6次會議"
109181, "淡江大學教育科技學系112學年度第2學期第2次TQM會議"
109180, "淡江大學校友服務暨資源發展處113年4月TQM小組會議"
109179, "淡江大學教育科技學系系務會議112學年度第2學期第4次會議"
109178, "淡江大學工學院土木工程學系招生委員會 112學年度第2學期第2次臨時會議"
109177, "淡江大學圖書館採編組112學年度第6次TQM小組會議"
109176, "淡江大學112學年度第2學期商管學院財務金融學系第2次系務會議"
109175, "淡江大學教務處教師教學發展中心TQM小組112學年度第6次會議"
109174, "112學年度第2學期榮譽學程(B班)-4/25"
109173, "112學年度第2學期榮譽學程(A班)-4/22"
109172, "112學年度修繕採購委員會第7次會議"
109171, "淡江大學工學院電機工程學系112學年度第2學期第4次系務會議暨第2次系學審委員會議"
109170, "淡江大學航空太空工程學系112學年度第2學期第2次TQM會議"
109169, "淡江大學國際化暨國際交流委員會112學年度第3次會議"
109168, "淡江大學機械與機電工程學系112學年度第2學期第2次TQM會議"
109167, "淡江大學收據管理系統第2次討論"
109166, "112學年度會計學系第8次募款管理委員會"
109165, "資訊處網路管理組113年04月TQM小組會議"
109164, "淡江大學外國語文學院日本語文學系獎學金會議112學年度第2學期第1次會議"
109163, "113學年度大學「申請入學」第二階段指定項目甄試試務作業及學系說明會"
109162, "淡江大學AI創智學院人工智慧學系112學年度第2學期第2次TQM會議簽到單"
109161, "112-2-4資訊處主管會議"
109160, "淡江大學大學社會責任實踐計畫113年度第1次助理工作會議"
109159, "淡江大學工學院土木工程學系招生委員會 112學年度第2學期第1次臨時會議"
109158, "淡江大學精準健康學院教師評審委員會113學年度第1次會議紀錄"
109157, "淡江大學AI創智學院教師評審委員會113學年度第1次會議紀錄"
109156, "淡江大學總務處 總務組113年4月TQM小組會議"
109155, "淡江大學工學院112學年度第2學期第1次TQM會議"
109154, "淡江大學113學年度工學院教師評審委員會第2次會議紀錄"
109153, "淡江大學113學年度工學院教師評審委員會第2次會議"
109152, "事務整備組113年4月TQM小組會議"
109151, "淡江大學商管學院資訊管理學系112學年度第2學期第2次 TQM會議"
109150, "淡江大學學術副校長室112學年度第6次院長會議"
109149, "淡江大學招生委員會113學年度第6次會議"
109148, "會議活動樸實剛毅計畫-iClass 上雲優化會議(第13次)"
109147, "育成中心EIP系統建置討論會議"
109146, "淡江大學精準健康學院教師評審委員會113學年度第1次會議"
109145, "淡江大學AI創智學院教師評審委員會113學年度第1次會議"
109144, "淡江大學AI創智學院112學年度第2學期第1次TQM會議"
109143, "「和碩 x 淡江 - AI & DigitalTwins人才發展計劃說明會」"
109142, "創新創業競賽工作坊－顧問輔導"
109141, "育成EIP討論會議0416"
109140, "教育學院全英語教學社群研習活動"
109139, "淡江大學112學年度精準健康學院第2學期第1次院務會議"
109138, "112（1）「土木工程整合性專業實作」授課情形，訪談"
109137, "淡江大學資訊工程學系112學年度第6次TQM小組會議"
109136, "淡江大學圖書館自動化小組112學年度第3次會議"
109135, "112學年第2學期第2次電腦維修服務隊隊員訓練"
109134, "商管學院112學年度第2學期導師會議"
109133, "人力資源處職能福利組113年4月份TQM小組會議"
109132, "淡江大學文錙藝術中心諮詢委員會112學年度會議"
109131, "淡江大學通識與核心課程中心112學年度第7次TQM小組會議"
109130, "淡江大學化學工程與材料工程學系112學年度第2學期第4次系務會議暨第5次TQM會議"
109129, "出納組TQM小組會議113.04"
109128, "淡江大學度西班牙語文學系系主任遴選委員會113學年會議簽到單"
109127, "112學年度學雜費審議小組會議"
109126, "淡江大學外國語文學院西班牙語文學系教師評審委員會113學年度第2次會議紀錄陳閱單"
109125, "淡江大學外國語文學院西班牙語文學系教師評審委員會113學年度第2次會議簽到單"
109124, "淡江大學圖書館數位資訊組112學年度第6次TQM小組會議"
109123, "淡江大學國際事務學院教師評審委員會113學年度第1次會議"
109122, "國際處週會(1130415)"
109121, "國家安全高階講座—贏在國家軟實力? 教育新南向的現況、挑戰與展望"
109120, "112學年度第2學期「學位論文提交服務」線上說明會"
109119, "文學館無障礙升降平台使用模式研討會議"
109118, "淡江大學遠距教學推展委員會112學年度第2次會議"
109111, "衛生暨輔導委員會112學年度第2學期會議"
109110, "觀光系EMI教師社群日-3"
109109, "希達數位產學合作討論"
109108, "電機系「2024年AutoRace自動駕駛挑戰賽校內選拔賽」"
109107, "淡江大學工學院暨AI創智學院112學年度第2學期導師會議"
109106, "112學年度第2學期諮輔中心課業輔導助教系統說明會暨經驗交流"
109105, "倚天酷碁產學合作討論會議"
109104, "倚天酷碁產學合作討論會議"
109103, "淡江大學體育事務處教師評審委員會113學年度第4次會議"
109102, "淡江大學體育事務處教師評審委員會113學年度第4次會議"
109101, "淡江大學體育事務處教師評審委員會113學年度第4次會議會議紀錄"
109100, "淡江大學體育事務處教師評審委員會113學年度第4次會議"
109099, "建邦創新育成中心內部會議"
109098, "工學院航空太空工程學系112學年度第2學期第3次系務會議"
109097, "工學院航空太空工程學系112學年度第2學期第3次課程委員會"
109096, "淡江大學理學院數學學系112學年度第2學期第2次系務會議"
109085, "淡江大學工學院土木工程學系113學年度教師評審委員會第2次臨時會議"
109084, "淡江大學工學院土木工程學系113學年度教師評審委員會第2次臨時會議_紀錄"
109083, "淡江大學工學院土木工程學系113學年度教師評審委員會第1次臨時會議_紀錄"
109082, "淡江大學工學院土木工程學系113學年度教師評審委員會第1次臨時會議"
109081, "2024智慧新經濟工作坊"
109080, "113學年度第1學期排課填報說明會"
109079, "淡江大學文學院112學年度第2學期導師會議"
109078, "淡江大學圖書館典藏閱覽組112學年度第6次TQM小組會議"
109077, "iClass 學習平台「學期成績上傳」工作坊_第一梯"
109076, "淡江大學文學院112學年度第2學期第3次iLink計畫月會"
109075, "淡江大學文學院112學年度第2學期第3次智慧人文沙龍"
109074, "淡江大學文學院教師評審委員會113學年度第1次會議 陳閱單"
109073, "淡江大學文學院教師評審委員會113學年度第1次會議"
109072, "資訊處教學支援組113年5月TQM小組會議"
109071, "淡江大學師資培育中心112學年度第2學期第3次TQM小組會議"
109070, "淡江大學師資培育中心112學年度第2學期第3次中心會議"
109069, "112學年度第2學期第3次行政主管會報"
109068, "德國語文學系 - 德語廣播電台分享（中央廣播電臺德語節目主持人邱璧輝小姐蒞臨本系演講）"
109067, "「113年國家考試電腦試場評選申請書」撰寫會議"
109066, "印尼峇里國立教育大學學生國際移動及學術交流座談會"
109065, "（課程代號：MS3AP-303）Power BI Desktop—資料視覺化"
109064, "淡江大學學術審議委員會第166次會議(重複)"
109063, "工學院機械與機電工程學系產業人才扎根分項計畫會議(113/4/11)"
109062, "太極影音訪問AI創智學院"
109056, "112學年度第2學期榮譽學程(B班)-4/11"
109055, "淡江大學體育事務處體育教學與活動組教師評審委員會113學年度第3次會議紀錄"
109054, "淡江大學體育事務處體育教學與活動組教師評審委員會113學年度第3次會議"
109053, "淡江大學商管學院商管碩士在職專班112學年度第2學期第2次 EMBA TQM會議"
109052, "研究發展處產學推動例會(113年4-1)"
109051, "淡江大學商管學院募款管理委員會112學年度第8次會議紀錄"
109050, "研究發展處產學推動例會(113年4-1)"
109049, "營養知識挑戰賽-彩虹水果優格杯DIY"
109048, "淡江大學環境保護及安全衛生委員會112學年度第3次會議"
109047, "推廣教育處各中心TQM小組112學年度第2學期第2次會議"
109046, "淡江大學外語學院教師評審委員會113學年度第2次會議陳閱單"
109045, "淡江大學外語學院教師評審委員會113學年度第2次會議"
109044, "電機系112學年度教師跨領域研究社群--「人工智慧技術應用於無人機設計、控制與實現社群」第1次活動"
109043, "外國語文學院主管會議112學年第2學期第3次會議"
109042, "國際觀光管理學系全英語學士班112學年度第2學期第2次系務會議"
109041, "國際事務學院國際觀光管理學系全英語學士班113學年度系主任遴選委員會"
109040, "112學年第2學期總務處資訊化小組第1次會議"
109039, "資圖系熊貓講座公開演講：Professor Vivien Petras: campus-wide lecture"
109038, "資圖系熊貓講座系專題演講：Professor Vivien Petras: departmental Lecture"
109037, "文學院第43屆文學週「人文、科技、永續共創共榮」活動"
109035, "大三出國家長說明會協調會議"
109034, "大三出國家長說明會協調會議"
109033, "大三出國家長說明會協調會議"
109032, "大三出國家長說明會協調會議"
109021, "英文系  1Mㄞ直播間：EMI的SWOT(主講人：孫嘉祈教授 )"
109020, "淡江大學教育學院教育心理與諮商研究所112學年度所長遴選委員會會議"
109019, "112學年度淡江大學 學術期刊開放取用與經營管理交流座談會"
109018, "秘書處文書組113年4月份TQM小組會議"
109017, "校務研究中心專業知能服務學習課程問卷討論會議"
109016, "112學年度第2學期化學系與系主任有約-班代表座談會"
109015, "「人力資源管理系統」第28次工作協調會議"
109014, "淡江大學工學院航太系113學年度第2次系招生委員會"
109013, "淡江大學工學院航太系113學年度系教師評審委員會第2次會議(簽退)"
109012, "淡江大學工學院航太系113學年度系教師評審委員會第2次會議"
109011, "行銷管理課程-王慧雯助理教授講座"
109010, "淡江大學品質保證稽核處、校務研究中心112學年度第3次業務會議"
109009, "2024淡江戰略學派年會_第二次籌備會"
109008, "科技管理課程-朱慶忠總經理業師講座"
109007, "機械與機電工程學系113學年度碩士考試新生茶會"
109006, "育成中心EIP啟動會議"
109005, "淡江大學德國語文學系112學年度第2學期系主任遴選委員會會議"
109004, "淡江大學德國語文學系TQM小組112學年度第2學期第2次會議(4月)"
109003, "淡江大學文學院歷史學系112學年度第2學期第2次系務會議簽到單"
109002, "格式化了沒?學術寫作規範APA第七版介紹"
109001, "國際企業學系112學年度第2學期第2次系務會議"
109000, "資訊處教學支援組113年4月TQM小組會議"
