"event_code", "event_name"
115957, "114學年度土木系新生暨家長座談會"
115956, "淡江大學商管學院招生委員會115學年度第 1次會議"
115955, "淡江大學商管學院114學年度第1次學生校外實習委員會會議"
115954, "淡江大學商管學院課程委員會 114學年度第1學期第 1 次會議"
115953, "淡江大學商管學院 114學年度第1學期第 1 次院務會議"
115952, "114學年度會計系碩士班新生座談會"
115951, "淡江大學會計學系114學年度第1次中級會計學教學研究會議"
115950, "商管學院114學年度第1學期第1次系所主管座談會"
115949, "淡江大學工學院機械與機電工程學系114學年度第1學期第1次系課程委員會"
115948, "淡江大學114學年度第1學期商管學院財務金融學系第1次系務會議"
115947, "淡江大學工學院機械與機電工程學系114學年度第1學期第1次系務會議"
115946, "淡江大學114學年度商管學院資訊管理學系教師評審委員會第5次會議簽到單"
115945, "淡江大學圖書館採編組114學年度第1次TQM小組會議"
115944, "淡江大學會計學系114學年度第1學期第1次會計學教學研究會"
115943, "淡江大學理學院物理學系114學年度第1學期第1次系務會議"
115942, "114學年度第1學期淡江大學商管學院「會計學」教學研究委員會第1次會議(AACSB)"
115941, "淡江大學會計學系114學年度第1學期第1次招生委員會"
115940, "淡江大學校務發展計畫114學年度第1次工作會議"
115939, "淡江大學商管學院會計學系系課程委員會114學年度第1學期第1次會議"
115938, "淡江大學112-116學年度校務發展計畫第6次計畫書工作會議"
115937, "淡江大學會計學系114學年度第1學期第1次系務會議"
115936, "淡江大學資訊工程學系114學年度第1學期第1次學生校外實習委員會會議"
115935, "113學年度校務發展計畫主軸一第2次管考會議"
115934, "淡江大學體育事務處運動代表隊輔導委員會114學年度第1次會議紀錄"
115933, "淡江大學115學年度商管學院國際企業學系招生委員會第1次會議"
115932, "國際企業學系114學年度第1學期第1次課程委員會"
115931, "國際企業學系114學年度第1學期第1次學生校外實習委員會"
115930, "國際企業學系114學年度第1學期第1次系務會議"
115929, "淡江大學理學院114學年度第1學期第1次院務會議"
115928, "114學年度修繕採購委員會第1次會議"
115927, "淡江大學國際事務學院募款管理委員會114學年度第1學期第1次會議"
115926, "淡江大學理學院應用數學與數據科學學系課程委員會114學年度第1次會議"
115925, "淡江大學114學年度商管學院國際企業學系教師評審委員會第4次會議紀錄陳閱單"
115924, "114學年度研究所、大學部新生開學典禮暨入學講習工作協調會議"
115923, "淡江大學114學年度商管學院企業管理學系第1次學生校外實習委員會"
115922, "淡江大學114學年度第1學期商管學院企業管理學系第1次系課程委員會"
115921, "淡江大學115學年度商管學院企業管理學系第1次系招生委員會"
115920, "淡江大學體育事務處體育教學與活動組課程委員會114學年度第1次會議-紀錄"
115919, "淡江大學理學院學生校外實習委員會114學年度第1次會議"
115918, "淡江大學招生委員會115學年度第1次會議"
115917, "淡江大學理學院招生委員會115學年度第1次會議"
115916, "淡江大學理學院課程委員會114學年度第1次會議"
115915, "淡江大學理學院114學年度第2次系主任會議"
115914, "淡江大學教務處招生策略中心TQM小組114學年度第1次會議"
115913, "淡江大學理學院應用數學與數據科學學系招生委員會114學年度第1次會議"
115912, "淡江大學中國文學學系114學年度第1學期第2次系務會議"
115911, "淡江大學理學院應用數學與數據科學學系114學年度第1學期第1次系務會議"
115910, "英文學系114學年度第1學期第1次課程委員會"
115909, "淡江大學人工智慧學系114學年度新生暨家長座談會"
115908, "淡江大學教師專業成長社群114學年度審查會議議程"
115907, "淡江大學教師專業成長社群114學年度審查會議"
115906, "淡江大學英文學系系務會議114學年度第1學期第2次會議"
115905, "淡江大學土木工程學系114學年度第1學期第1次系務會議"
115904, "淡江大學商管學院114學年度第1學期「商事法」教學委員會"
115903, "淡江大學114學年度新聘教師座談會"
115902, "資訊處遠距中心114年9月TQM小組會議"
115901, "114年10月大學校院校務資料庫資料表冊填報及院系所資料蒐集說明會"
115900, "淡江大學理學院物理學系114學年度第1次課程委員會議"
115899, "淡江大學物理系常務委員會114學年度第1次會議"
115898, "淡江大學物理系招生委員會114學年度第1次會議"
115897, "淡江大學商管學院「資訊管理學系」114學年度第1學期第1次系務會議"
115896, "淡江大學工學院機械與機電工程學系114學年度第4次教師評審委員會（會簽單）"
115895, "淡江大學工學院機械與機電工程學系114學年度第4次教師評審委員會（簽到單）"
115894, "淡江大學體育事務處114學年度第1次處務會議"
115893, "114年度第39屆淡江大學「淡江菁英」金鷹獎評審委員會議"
115892, "事務整備組114年9月TQM小組會議"
115891, "淡江大學英文學系募款委員會114學年度第1學期第1次會議"
115890, "淡江大學通識教育「自然科學」學門課程委員會 114學年度第1次會議"
115889, "淡江大學理學院化學系學生校外實習輔導委員會114學年度第1次會議"
115888, "淡江大學理學院化學系招生委員會114學年度第1次會議"
115887, "淡江大學理學院化學系招生委員會115學年度第1次會議"
115886, "淡江大學化學學系114學年度第1學期第1次課程委員會會議"
115885, "淡江大學水資源及環境工程學系114學年度第1學期第1次學生校外實習委員會會議"
115884, "114學年度VR實境課程規劃及專用教室建置落實討論會議"
115883, "機械與機電工程學系114學年度第1學期學生校外實習委員會第1次會議"
115882, "淡江大學114學年度資訊傳播學系 系教師評審委員會第5次會議(會後)"
115881, "淡江大學114學年度資訊傳播學系 系教師評審委員會第5次會議"
115880, "淡江大學工學院能源與光電材料中心114學年度第1次會議"
115879, "淡江大學工學院化學工程與材料工程學系114學年度第1學期第1次募款暨獎學金委員會"
115878, "淡江大學化學學系114學年度第1學期第1次系務會議"
115877, "國際暨兩岸事務處75週年校慶第1次工作會議議程"
115876, "智慧大未來-114年9月份工作會議"
115875, "電機系114學年度第1學期第1次課程委員會議"
115874, "優久大學聯盟優三圖書館自動化系統與發展任務小組114學年度第1次會議"
115873, "外國語文學院主管會議114學年度第1學期第2次會議"
115872, "淡江大學114學年度學習與發展學門課程委員會第1次會議"
115871, "淡江大學教育學院教育心理與諮商研究所114學年度第1學期第1次所務會議"
115870, "114學年度博士生研究獎學金審查會議"
115869, "114年度基北團隊產學成果發表會籌備會"
115868, "淡江大學商管學院公共行政學系學生校外實習委員會114學年度第1次會議 簽到單"
115867, "淡江大學商管學院公共行政學系課程委員會114學年度第1次會議 簽到單"
115866, "淡江大學114學年度通識教育課程公民社會及參與學門第1次課程會議 簽到單"
115865, "淡江大學商管學院公共行政學系 招生委員會114學年度第1次會議 簽到單"
115864, "淡江大學商管學院公共行政學系114學年度第1學期第1次系務會議簽到單"
115863, "淡江大學「國家科學及技術委員會114年度補助大專校院研究獎勵申請案」審查委員會會議"
115862, "淡江大學體育事務處體育教學與活動組課程委員會114學年度第1次會議-紀錄"
115861, "淡江大學校友服務暨資源發展處114年度9月TQM小組會議"
115860, "淡江大學體育事務處體育教學與活動組課程委員會114學年度第1次會議"
115859, "淡江大學114學年度第1次總務處出納組組務會議"
