"event_code", "event_name"
107850, "淡江大學教育學院112學年度第1學期第2次院務會議(擴大會議)"
107849, "淡江大學教育學院112學年度第1學期第5次系所中心主管會議"
107848, "淡江大學事務與戰略研究所112學年度第1學期第2次所務會議"
107847, "淡江大學學術副校長室112學年度第5次院長會議"
107846, "淡江大學校友服務暨資源發展處112年度處務會議"
107845, "淡江大學校友服務暨資源發展處112年度處務會議"
107844, "淡江大學教育學院教育心理與諮商研究所112學年度第2學期第1次所務會議"
107843, "淡江大學校務研究中心113年度第1次校務研究議題執行會議"
107842, "素養導向計畫附冊計畫結案討論"
107841, "112學年度個人資料管理制度管理審查會議"
107840, "淡江大學人工智慧學系112年度資安教育訓練簽到單"
107839, "淡江大學商管學院募款管理委員會112學年度第6次會議紀錄"
107838, "淡江大學113學年度財務金融學系教師評審委員會第1次會議"
107837, "通識與核心課程中心教師評審委員會113學年度第1次會議簽到單"
107836, "淡江大學教務處教師評審委員會113學年度第1次會議簽到單"
107835, "淡江大學112學年度通識教育微學程第3次會議"
107834, "112學年度第1學期哲學與宗教學門暨課程委員會第1次會議"
107833, "112學年度第2學期第1次社會分析學門課程委員會會議"
107832, "112學年度第2學期通識與核心課程中心第1次中心會議暨TQM第5次會議"
107831, "淡江大學AI創智學院人工智慧學系112學年度第1學期第4次獎學金委員會簽到單"
107830, "淡江大學AI創智學院人工智慧學系112學年度第1學期第1次校外實習委員會簽到單"
107829, "淡江大學AI創智學院人工智慧學系112學年度第1學期第1次募款委員會簽到單"
107828, "淡江大學AI創智學院人工智慧學系112學年度第1學期第3次課程委員會簽到單"
107827, "淡江大學人工智慧學系113學年度第1學期第2次招生委員會簽到單"
107826, "淡江大學人工智慧學系112學年度第1學期第2次系務會議簽到單"
107825, "保護智慧財產權宣導及執行小組 112學年度第1學期小組會議"
107824, "學副室內部會議"
107823, "淡江大學個人資料管理制度內部稽核國際事務副校長室結束會議"
107822, "淡江大學個人資料管理制度內部稽核國際事務副校長室起始會議"
107821, "第13屆品管圈競賽-救火圈討論會議"
107820, "淡江與台大跨校跨域課程合作：引動自主學習的舞樂挑戰 (通核中心吳文琪老師)"
107819, "跨領域之經濟全球化通識博雅學習 (外交系李文基老師)"
107818, "跨域教學與課程設計 (外交系陳建甫副教授)"
107817, "校務研究中心學生團隊實作課程"
107816, "AI融入網路教學平台討論會議"
107815, "112學年度素養導向計畫第2次工作會議"
107813, "淡江大學會計學系112學年度第1學期第2次系課程委員會會議"
107812, "淡江大學會計學系112學年度第1學期第2次系招生委員會會議"
107810, "113學年度國際企業學系碩士在職專班同等學力第7條報考資格審查會議"
107809, "引導自主學習:以專題式學習為例(產經系楊博傑老師)"
107808, "60周年會計系慶活動歲末感恩會議暨餐敘"
107807, "淡江大學會計學系112學年度第1學期第2次系務會議"
107806, "綠易產學合作會議"
