"event_code", "event_name"
118390, "淡江大學學生事務處住宿輔導組114學年度第1學期第3次組務會議"
118389, "嘻哈研究社-賽佛呈現"
118388, "共鳴箱古典吉他社-吉飛蛋打－古吉聖誕趴"
118387, "會議活動"
118386, "淡江大學印尼同學聯誼會-歐趴糖"
118385, "國企學會-聖誕睡\"衣\"趴"
118384, "慈濟大專青年社-期末茶會"
118383, "人力資源處114學年度第3次處務會議"
118382, "圖像漫畫研究社-作品成果展"
118381, "資訊技術交流社-資管四年技能樹只點資訊，自學資安通關推甄副本"
118380, "禪學社--社課(八)"
118379, "淡江大學弓道社-114年度第一學期期末社員大會"
118378, "淡江大學圖書館品管圈114學年度第8次圈會"
118377, "模型研究社-模型比賽暨成果展示"
118376, "淡江大學人工智慧學系AI工作坊"
118375, "外籍同學聯誼會-Christmas Prom TKUFSA X VOIS"
118374, "歐語系西文組114學年第1學期「產學接軌增能就業-業師請益」-「外語能力與觀光產業結合:領隊與導遊的多語言競爭力」"
118373, "古箏社-期末成果發表會"
118372, "日文系2026年日本人文學國際學術研討會籌備會議"
118371, "淡江大學人工智慧學系AI研習講座(二)"
118370, "114研究發展處數據資料視覺化第5次工作坊"
118369, "舞蹈研習社-小家成發 《Flower》"
118368, "永續中心114學年度MS3AP數位能力內部稽核_結束會議"
118367, "永續中心114學年度MS3AP數位能力內部稽核_起始會議"
118366, "淡江大學理學院TQM暨個資管理制度會議114學年度第4次會議"
118365, "永續中心114學年度資通安全管理制度內部稽核_結束會議"
118364, "淡江大學人工智慧學系AI研習講座(一)"
118363, "永續中心114學年度資通安全管理制度內部稽核_起始會議"
118362, "會計學會-企業參訪-KPMG安侯建業聯合會計師事務所"
118361, "資訊處網路管理組114年12月TQM小組會議"
118360, "圖書館資源利用講習_歐陽崇榮老師"
118359, "學生事務處114 學年度第3次主管會議"
118358, "淡江大學圖書館自動化小組114學年度第1次會議"
118357, "淡江大學 115年度教育部教學實踐研究計畫校內審查會議"
118356, "統計與資料科學學系114學年度第2學期學生校外實習行前說明會"
118355, "淡江大學文學院114學年度第5次教師評審委員會議 陳閱單"
118354, "淡江大學精準健康學院教師評審委員會114學年度第4次會議紀錄"
118353, "淡江大學精準健康學院教師評審委員會114學年度第4次會議"
118352, "淡江大學AI創智學院教師評審委員會114學年度第5次會議紀錄"
118351, "淡江大學AI創智學院教師評審委員會114學年度第5次會議"
118350, "淡江大學經濟學系募款管理委員會114學年度第4次會議"
118349, "淡江大學商管學院運輸管理學系114學年度第2學期校外實習課程說明會"
118348, "軟網社-12/16社團比賽"
118347, "淡江大學114學年度工學院教師評審委員會第7次會議簽到"
118346, "淡江大學114學年度工學院教師評審委員會第7次會議簽退"
118345, "測試"
118344, "會議活動"
118343, "淡江大學114學年度商管學院資訊管理學系 教師評審委員會第7次會議陳閱單"
118342, "UCAN一次就懂！業務推動報告× 平台應用介紹"
118341, "測試 OA"
118340, "淡江大學跑酷社-期末社員大會"
118339, "淡江國際學園宿舍自治會-電影之夜：期中考後的電影狂歡"
118338, "國企女籃社-社課3"
118337, "遊戲開發社-期末遊戲成果發表會"
118336, "淡江大學國際事務與戰略研究所114學年度第1學期第4次TQM會議"
118335, "114-1-10 資訊處主管工作會議"
118334, "淡江大學理學院物理學系114學年度第1學期第4次系務會議"
118333, "【統計系】大師演講-石瑜"
118332, "秘書處文書組114年12月TQM小組會議"
118331, "秘書處文書組114年12月組務會議"
118330, "外語學院114-1佳津貿易有限公司講座 - 「瓜地馬拉咖啡外交新視野：中美洲經貿辦事處的 使命與實踐」"
118327, "淡江大學114學年度境外生入學獎學金頒獎典禮"
118326, "淡江大學國際事務學院招生委員會115學年度第1學期第2次會議"
